Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Lebkhata,Ensemble,Masculin,Taux d'analphabétisme des 10 ans et plus (%),31.4
Oriental -> Jerada -> Lebkhata,Rural,Masculin,Taux d'analphabétisme des 10 ans et plus (%),31.4
Oriental -> Jerada -> Lebkhata,Rural,Masculin,Part de la population ayant un niveau d'études primaire (%),28.1
Oriental -> Jerada -> Lebkhata,Ensemble,Masculin,Part de la population ayant un niveau d'études primaire (%),28.1
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Part de la population ayant un niveau d'études primaire (%),24.9
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Part de la population ayant un niveau d'études primaire (%),24.9
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Part de la population ayant un niveau d'études primaire (%),21.7
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Part de la population ayant un niveau d'études primaire (%),21.7
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",21.4
Oriental -> Jerada -> Lebkhata,Rural,Féminin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",21.4
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",17.8
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",17.8
Oriental -> Jerada -> Lebkhata,Ensemble,Masculin,Part de la population ayant un niveau d'études secondaire collégial (%),17.1
Oriental -> Jerada -> Lebkhata,Rural,Masculin,Part de la population ayant un niveau d'études secondaire collégial (%),17.1
Oriental -> Jerada -> Lebkhata,Ensemble,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",14.9
Oriental -> Jerada -> Lebkhata,Rural,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",14.9
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Part de la population ayant un niveau d'études secondaire collégial (%),13.9
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Part de la population ayant un niveau d'études secondaire collégial (%),13.9
Oriental -> Jerada -> Lebkhata,Rural,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),11.4
Oriental -> Jerada -> Lebkhata,Ensemble,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),11.4
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Part de la population ayant un niveau d'études secondaire collégial (%),10.8
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Part de la population ayant un niveau d'études secondaire collégial (%),10.8
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),9.1
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),9.1
