Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Masculin,Part de la population ayant un niveau d'études primaire (%),24.2
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Masculin,Part de la population ayant un niveau d'études secondaire collégial (%),11.3
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Masculin,Part de la population ayant un niveau d'études secondaire collégial (%),11.3
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Ensemble,Part de la population ayant un niveau d'études secondaire collégial (%),8.6
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Ensemble,Part de la population ayant un niveau d'études secondaire collégial (%),8.6
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Féminin,Part de la population ayant un niveau d'études secondaire collégial (%),5.7
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Féminin,Part de la population ayant un niveau d'études secondaire collégial (%),5.7
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",3.4
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",3.4
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Ensemble,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",2.5
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Ensemble,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",2.5
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Masculin,Part de la population ayant un niveau d'études supérieur (%),2.2
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Masculin,Part de la population ayant un niveau d'études supérieur (%),2.2
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),2.1
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),2.1
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Ensemble,Part de la population ayant un niveau d'études supérieur (%),1.8
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),1.8
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Ensemble,Part de la population ayant un niveau d'études supérieur (%),1.8
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),1.8
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),1.5
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),1.5
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Féminin,Part de la population ayant un niveau d'études supérieur (%),1.3
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Féminin,Part de la population ayant un niveau d'études supérieur (%),1.3
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Féminin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",1.2
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Féminin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",1.2
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),0.1
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Masculin,Part de la population ayant un niveau d'études préscolaire (%),0.1
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),0.1
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Masculin,Part de la population ayant un niveau d'études préscolaire (%),0.1
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Ensemble,Féminin,Part de la population ayant un niveau d'études préscolaire (%),0.0
Oriental -> Jerada -> Ouled Sidi Abdelhakem,Rural,Féminin,Part de la population ayant un niveau d'études préscolaire (%),0.0
