Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Jerada,Ensemble,Masculin,Taux d'analphabétisme des 10 ans et plus (%),16.1
Oriental -> Jerada -> Jerada,Urbain,Masculin,Taux d'analphabétisme des 10 ans et plus (%),16.1
Oriental -> Jerada -> Jerada,Ensemble,Ensemble,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",15.0
Oriental -> Jerada -> Jerada,Ensemble,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),15.0
Oriental -> Jerada -> Jerada,Urbain,Ensemble,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",15.0
Oriental -> Jerada -> Jerada,Urbain,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),15.0
Oriental -> Jerada -> Jerada,Urbain,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",13.8
Oriental -> Jerada -> Jerada,Ensemble,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",13.8
Oriental -> Jerada -> Jerada,Urbain,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),12.9
Oriental -> Jerada -> Jerada,Ensemble,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),12.9
Oriental -> Jerada -> Jerada,Ensemble,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),11.0
Oriental -> Jerada -> Jerada,Urbain,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),11.0
Oriental -> Jerada -> Jerada,Urbain,Féminin,Part de la population ayant un niveau d'études supérieur (%),10.5
Oriental -> Jerada -> Jerada,Ensemble,Féminin,Part de la population ayant un niveau d'études supérieur (%),10.5
Oriental -> Jerada -> Jerada,Ensemble,Ensemble,Part de la population ayant un niveau d'études supérieur (%),10.4
Oriental -> Jerada -> Jerada,Urbain,Ensemble,Part de la population ayant un niveau d'études supérieur (%),10.4
Oriental -> Jerada -> Jerada,Ensemble,Masculin,Part de la population ayant un niveau d'études supérieur (%),10.3
Oriental -> Jerada -> Jerada,Urbain,Masculin,Part de la population ayant un niveau d'études supérieur (%),10.3
Oriental -> Jerada -> Jerada,Ensemble,Masculin,Part de la population ayant un niveau d'études préscolaire (%),1.7
Oriental -> Jerada -> Jerada,Urbain,Masculin,Part de la population ayant un niveau d'études préscolaire (%),1.7
Oriental -> Jerada -> Jerada,Ensemble,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),1.5
Oriental -> Jerada -> Jerada,Urbain,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),1.5
Oriental -> Jerada -> Jerada,Ensemble,Féminin,Part de la population ayant un niveau d'études préscolaire (%),1.4
Oriental -> Jerada -> Jerada,Urbain,Féminin,Part de la population ayant un niveau d'études préscolaire (%),1.4
