Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Mrija,Rural,Féminin,Part des marié.e.s parmi les 15 ans et plus (%),64.9
Oriental -> Jerada -> Mrija,Rural,Ensemble,Part des marié.e.s parmi les 15 ans et plus (%),60.2
Oriental -> Jerada -> Mrija,Ensemble,Ensemble,Part des marié.e.s parmi les 15 ans et plus (%),60.2
Oriental -> Jerada -> Mrija,Ensemble,Féminin,Part de la population de 15-59 ans (%),56.6
Oriental -> Jerada -> Mrija,Rural,Féminin,Part de la population de 15-59 ans (%),56.6
Oriental -> Jerada -> Mrija,Ensemble,Ensemble,Part de la population de 15-59 ans (%),55.3
Oriental -> Jerada -> Mrija,Rural,Ensemble,Part de la population de 15-59 ans (%),55.3
Oriental -> Jerada -> Mrija,Rural,Masculin,Part des marié.e.s parmi les 15 ans et plus (%),55.2
Oriental -> Jerada -> Mrija,Ensemble,Masculin,Part des marié.e.s parmi les 15 ans et plus (%),55.2
Oriental -> Jerada -> Mrija,Ensemble,Masculin,Part de la population de 15-59 ans (%),53.9
Oriental -> Jerada -> Mrija,Rural,Masculin,Part de la population de 15-59 ans (%),53.9
Oriental -> Jerada -> Mrija,Ensemble,Masculin,Part des célibataires parmi les 15 ans et plus (%),43.4
Oriental -> Jerada -> Mrija,Rural,Masculin,Part des célibataires parmi les 15 ans et plus (%),43.4
Oriental -> Jerada -> Mrija,Ensemble,Masculin,Part de la population de moins de 15 ans (%),34.7
Oriental -> Jerada -> Mrija,Rural,Masculin,Part de la population de moins de 15 ans (%),34.7
Oriental -> Jerada -> Mrija,Rural,Ensemble,Part des célibataires parmi les 15 ans et plus (%),33.5
Oriental -> Jerada -> Mrija,Ensemble,Ensemble,Part des célibataires parmi les 15 ans et plus (%),33.5
Oriental -> Jerada -> Mrija,Ensemble,Ensemble,Part de la population de moins de 15 ans (%),33.3
Oriental -> Jerada -> Mrija,Rural,Ensemble,Part de la population de moins de 15 ans (%),33.3
Oriental -> Jerada -> Mrija,Rural,Féminin,Part de la population de moins de 15 ans (%),32.0
Oriental -> Jerada -> Mrija,Ensemble,Féminin,Part de la population de moins de 15 ans (%),32.0
Oriental -> Jerada -> Mrija,Rural,Masculin,Âge moyen singulier au mariage,31.8
