Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",18.2
Oriental -> Jerada -> Guenfouda,Rural,Féminin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",18.2
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Part de la population ayant un niveau d'études secondaire collégial (%),15.9
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Part de la population ayant un niveau d'études secondaire collégial (%),15.9
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",14.6
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",14.6
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Part de la population ayant un niveau d'études secondaire collégial (%),12.1
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Part de la population ayant un niveau d'études secondaire collégial (%),12.1
Oriental -> Jerada -> Guenfouda,Ensemble,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",12.0
Oriental -> Jerada -> Guenfouda,Rural,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",12.0
Oriental -> Jerada -> Guenfouda,Rural,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),9.5
Oriental -> Jerada -> Guenfouda,Ensemble,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),9.5
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),8.4
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),8.4
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),7.3
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),7.3
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Part de la population ayant un niveau d'études supérieur (%),4.4
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Part de la population ayant un niveau d'études supérieur (%),4.4
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Part de la population ayant un niveau d'études supérieur (%),4.3
Oriental -> Jerada -> Guenfouda,Ensemble,Masculin,Part de la population ayant un niveau d'études supérieur (%),4.3
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Part de la population ayant un niveau d'études supérieur (%),4.3
Oriental -> Jerada -> Guenfouda,Rural,Masculin,Part de la population ayant un niveau d'études supérieur (%),4.3
Oriental -> Jerada -> Guenfouda,Ensemble,Masculin,Part de la population ayant un niveau d'études préscolaire (%),0.9
Oriental -> Jerada -> Guenfouda,Rural,Masculin,Part de la population ayant un niveau d'études préscolaire (%),0.9
Oriental -> Jerada -> Guenfouda,Rural,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),0.8
Oriental -> Jerada -> Guenfouda,Rural,Féminin,Part de la population ayant un niveau d'études préscolaire (%),0.8
Oriental -> Jerada -> Guenfouda,Ensemble,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),0.8
Oriental -> Jerada -> Guenfouda,Ensemble,Féminin,Part de la population ayant un niveau d'études préscolaire (%),0.8
