Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),34.3
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),33.0
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Part des personnes sachant lire et écrire l'arabe et le français uniquement parmi les alphabètes de 10 ans et plus (%),33.0
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Taux d'analphabétisme des 10 ans et plus (%),29.9
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Taux d'analphabétisme des 10 ans et plus (%),29.9
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part de la population ayant un niveau d'études primaire (%),28.5
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part de la population ayant un niveau d'études primaire (%),28.5
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part de la population ayant un niveau d'études primaire (%),27.6
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part de la population ayant un niveau d'études primaire (%),27.6
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Part de la population ayant un niveau d'études primaire (%),26.6
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Part de la population ayant un niveau d'études primaire (%),26.6
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part de la population ayant un niveau d'études secondaire collégial (%),22.2
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part de la population ayant un niveau d'études secondaire collégial (%),22.2
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part de la population ayant un niveau d'études secondaire collégial (%),17.3
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part de la population ayant un niveau d'études secondaire collégial (%),17.3
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Part de la population ayant un niveau d'études secondaire collégial (%),12.5
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Part de la population ayant un niveau d'études secondaire collégial (%),12.5
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",10.8
Oriental -> Jerada -> Laaouinate,Rural,Féminin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",10.8
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",10.6
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",10.6
Oriental -> Jerada -> Laaouinate,Rural,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",10.5
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",10.5
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),7.1
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part de la population ayant un niveau d'études secondaire qualifiant (%),7.1
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),5.9
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),5.9
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),4.7
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),4.7
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part de la population ayant un niveau d'études supérieur (%),4.2
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part de la population ayant un niveau d'études supérieur (%),4.2
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part de la population ayant un niveau d'études supérieur (%),4.2
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Part de la population ayant un niveau d'études supérieur (%),4.2
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Part de la population ayant un niveau d'études supérieur (%),4.2
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part de la population ayant un niveau d'études supérieur (%),4.2
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part de la population ayant un niveau d'études préscolaire (%),1.9
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part de la population ayant un niveau d'études préscolaire (%),1.9
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),1.8
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Part de la population ayant un niveau d'études préscolaire (%),1.8
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),1.8
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Part de la population ayant un niveau d'études préscolaire (%),1.8
