Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part de la population de 60 ans et plus (%),19.5
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part de la population de 60 ans et plus (%),18.1
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part de la population de 60 ans et plus (%),18.1
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),9.0
Oriental -> Jerada -> Touissit,Urbain,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),9.0
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),5.0
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),5.0
Oriental -> Jerada -> Touissit,Urbain,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),4.7
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),4.7
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),3.1
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),3.1
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Descendance finale des femmes,2.4
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Descendance finale des femmes,2.4
Oriental -> Jerada -> Touissit,Urbain,Féminin,Descendance finale des femmes,2.4
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Descendance finale des femmes,2.4
Oriental -> Jerada -> Touissit,Urbain,Féminin,Indicateur conjoncturel de fécondité,1.8
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Indicateur conjoncturel de fécondité,1.8
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Indicateur conjoncturel de fécondité,1.8
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Indicateur conjoncturel de fécondité,1.8
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.5
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.5
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),0.6
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),0.6
