Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Touissit,Urbain,Ensemble,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",16.6
Oriental -> Jerada -> Touissit,Urbain,Masculin,Taux d'analphabétisme des 10 ans et plus (%),15.5
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Taux d'analphabétisme des 10 ans et plus (%),15.5
Oriental -> Jerada -> Touissit,Ensemble,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",15.3
Oriental -> Jerada -> Touissit,Urbain,Masculin,"Part des personnes sachant lire et écrire l'arabe, le français et l'anglais parmi les alphabètes de 10 ans et plus (%)",15.3
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),14.4
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Part de la population ayant un niveau d'études secondaire qualifiant (%),14.4
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),11.7
Oriental -> Jerada -> Touissit,Urbain,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),11.7
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part de la population ayant un niveau d'études supérieur (%),11.4
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part de la population ayant un niveau d'études supérieur (%),11.4
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Part de la population ayant un niveau d'études supérieur (%),10.5
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part de la population ayant un niveau d'études supérieur (%),10.5
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Part de la population ayant un niveau d'études supérieur (%),9.7
Oriental -> Jerada -> Touissit,Urbain,Féminin,Part de la population ayant un niveau d'études supérieur (%),9.7
Oriental -> Jerada -> Touissit,Urbain,Féminin,Part de la population ayant un niveau d'études préscolaire (%),0.8
Oriental -> Jerada -> Touissit,Ensemble,Féminin,Part de la population ayant un niveau d'études préscolaire (%),0.8
Oriental -> Jerada -> Touissit,Ensemble,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),0.6
Oriental -> Jerada -> Touissit,Urbain,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),0.6
Oriental -> Jerada -> Touissit,Ensemble,Masculin,Part de la population ayant un niveau d'études préscolaire (%),0.4
Oriental -> Jerada -> Touissit,Urbain,Masculin,Part de la population ayant un niveau d'études préscolaire (%),0.4
